id,reviewId,creationDate,criticName,isTopCritic,originalScore,reviewState,publicatioName,reviewText,scoreSentiment,reviewUrl
1011617-king_kong,10612,1/1/2000,James Berardinelli,TRUE,4-Mar,fresh,ReelViews,"Common wisdom contends that Dino De Laurentiis' big-budget remake of Merian C. Cooper's classic 1933 film, King Kong, is a bad movie. And, viewed from a certain perspective, perhaps it is, but it's also a lot of fun.",POSITIVE,http://www.reelviews.net/reelviews/king-kong
1011617-king_kong,10617,1/1/2000,James O'Ehley,FALSE,4-Feb,rotten,Sci-Fi Movie Page,Inferior remake of the 1930s classic.,NEGATIVE,http://www.scifimoviepage.com/king2.html
1011623-king_of_comedy,10632,1/1/2000,Joyce Millman,TRUE,,fresh,Salon.com,"It's Martin Scorsese's second least popular movie, after The Last Temptation of Christ. Which is a shame, because it's Scorsese's second greatest film, after Taxi Driver.",POSITIVE,http://www.salon.com/march97/millman970321.html
1011623-king_of_comedy,10637,1/1/2000,Bryant Frazer,FALSE,A-,fresh,Bryant Frazer's Deep Focus,"It's not a pleasant film, but it's one that needed making.",POSITIVE,http://www.deep-focus.com/flicker/kingofco.html
1011626-king_of_kings,10641,1/1/2000,Jonathan Rosenbaum,TRUE,,fresh,Chicago Reader,This quirky 'Scope biblical spectacular is a lot more thoughtful and interesting than most.,POSITIVE,http://onfilm.chireader.com/MovieCaps/K/KI/04998_KING_OF_KINGS.html
1011638-king_solomons_mines,10650,1/1/2000,Dennis Schwartz,FALSE,B+,fresh,Dennis Schwartz Movie Reviews,MGM's elegant remake of the superior 1937 version.,POSITIVE,https://dennisschwartzreviews.com/kingsolomonsmines1950/
kiss-me-kate1953,10660,1/1/2000,Bosley Crowther,TRUE,5-Apr,fresh,New York Times,"The picture's brio is quaint and disarming, for the most part getting its laughs when it needs them.",POSITIVE,http://www.nytimes.com/library/film/070700kate-film-review.html
kiss-me-kate1953,10661,1/1/2000,Harvey S. Karten,FALSE,10-Sep,fresh,Compuserve,"Thanks to the genius of George Sidney at the helm, there's never a dull moment nor a single instance of a song or dance simply shoehorned in with no bearing on the story. So brush up your Porter if you must have a background before seeing this, and go!",POSITIVE,http://reviews.imdb.com/Reviews/250/25070
kiss-me-kate1953,10665,1/1/2000,Jessica Winter,TRUE,,rotten,Village Voice,...Kiss Me Kate had nothing on Singin' in the Rain.,NEGATIVE,http://www.villagevoice.com/issues/0027/winter.php
kiss_of_the_spider_woman,10673,1/1/2000,Roger Ebert,TRUE,3.5/4,fresh,Chicago Sun-Times,"By the end of the film, what started out as a contest between two opposite personalities has expanded into a choice between two completely different attitudes toward life.",POSITIVE,https://www.rogerebert.com/reviews/kiss-of-the-spider-woman-1985
kiss_of_the_spider_woman,10677,1/1/2000,Michael Wilmington,TRUE,,fresh,Chicago Tribune,,POSITIVE,
klute,10688,1/1/2000,Dennis Schwartz,FALSE,C+,fresh,Dennis Schwartz Movie Reviews,"Klute was fresh when it came out in the 1970s, but time has taken away much of its boldness.",POSITIVE,https://dennisschwartzreviews.com/klute/
knife_in_the_water,10696,1/1/2000,Don Druker,TRUE,,fresh,Chicago Reader,"The sexual tensions build slowly and subtly, and when they explode into violence, it seems to be the desired result.",POSITIVE,http://onfilm.chireader.com/MovieCaps/K/KN/05042_KNIFE_IN_THE_WATER.html
kramer_vs_kramer,10707,1/1/2000,MaryAnn Johanson,FALSE,10-Sep,fresh,Flick Filosopher,I wonder where Billy Kramer would be today.,POSITIVE,http://www.flickfilosopher.com/oscars/bestpix/kramervskramer.shtml
kwaidan,10727,1/1/2000,Jeffrey M. Anderson,FALSE,3.5/4,fresh,Combustible Celluloid,"We've grown accustomed to more violent, more suspenseful, and scarier stories than these, but there's no questioning the quality of this film.",POSITIVE,http://www.combustiblecelluloid.com/kwaidan.shtml
la_bamba,10730,1/1/2000,Roger Ebert,TRUE,4-Mar,fresh,Chicago Sun-Times,"The best things in it are the most unexpected things: the portraits of everyday life, of a loving mother, of a brother who loves and resents him, of a kid growing up and tasting fame.",POSITIVE,http://www.rogerebert.com/reviews/la-bamba-1987
la_bamba,10731,1/1/2000,Hal Hinson,TRUE,,fresh,Washington Post,"Basically, it's a load of corn -- an up-from-the-basement account of a pop comet -- but the movie has an energetic, almost naive spirit.",POSITIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/labambapg13hinson_a0c945.htm
la_bamba,10732,1/1/2000,Desson Thomson,TRUE,,fresh,Washington Post,"Predictably, there isn't a Ritchie blemish in sight. But the circumstances of Valens' life seem to beg this golden portrait.",POSITIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/labambapg13howe_a0b0d8.htm
la_bamba,10734,1/1/2000,Mike DeWolfe,FALSE,81/100,fresh,Apollo Guide,La Bamba finds fertile ground to tell its story -- of the American 'rags to riches' dream and the heady dawn of rock'n'roll.,POSITIVE,https://web.archive.org/web/20071212222446/http://apolloguide.com/mov_fullrev.asp?CID=1089&Specific=1659
la_strada,10738,1/1/2000,Roger Ebert,TRUE,3.5/4,fresh,Chicago Sun-Times,La Strada is the first film that can be called entirely 'Felliniesque.',POSITIVE,http://www.rogerebert.com/reviews/la-strada-1994
la_strada,10739,1/1/2000,Rita Kempley,TRUE,,fresh,Washington Post,"As French critic Andre Bazin pointed out, 'The Fellini character does not evolve; he ripens.' And so do his movies.",POSITIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/lastradanrkempley_a0a400.htm
la_strada,10742,1/1/2000,Ted Prigge,FALSE,4-Apr,fresh,rec.arts.movies.reviews,Nothing short of a masterpiece.,POSITIVE,http://reviews.imdb.com/Reviews/152/15278
labyrinth,10751,1/1/2000,Roger Ebert,TRUE,4-Feb,rotten,Chicago Sun-Times,"Great energy and creativity went into the construction, production and direction of this movie, but it doesn't have a story that does justice to the production.",NEGATIVE,https://www.rogerebert.com/reviews/labyrinth-1986
lady_and_the_tramp,10770,1/1/2000,Brian Webster,FALSE,71/100,fresh,Apollo Guide,"While it's not one of the strongest Disney animated features, this one has enough strengths to keep it popular decades after its 1955 release.",POSITIVE,
lady_and_the_tramp,10772,1/1/2000,Philip Thomas,TRUE,5-Apr,fresh,Empire Magazine,"With cracking music, a rollicking pace and dialogue that stands up to scrutiny, Lady and the Tramp really is among Walt's very best.",POSITIVE,http://www.empireonline.com/reviews/reviewcomplete.asp?DVDID=116964
lady_and_the_tramp,10780,1/1/2000,David Keyes,FALSE,3.5/4,fresh,Cinemaphile.org,"Visual images on a 70mm screen are bound to be stunning, but it takes a fun and good-natured story to back them up; here, we have a premise that joins two opposites in a sweet love story as adventurous as it is fearsome and daring.",POSITIVE,http://cinemaphile.org/reviews/2000/ladyandthetramp.html
the_lady_from_shanghai,10794,1/1/2000,Tim Dirks,FALSE,,fresh,Filmsite,"The Lady from Shanghai (1948) is an imaginative, complicated, unsettling film noir who-dun-it thriller, with fascinating visuals and tilting compositions, luminous",POSITIVE,http://www.filmsite.org/ladyf.html
lady_of_burlesque,10820,1/1/2000,Dave Kehr,TRUE,,fresh,Chicago Reader,"It isn't without some zip, though you have to wonder why the producers bothered when the censors demanded that the dancers be shown only from the neck up.",POSITIVE,http://onfilm.chicagoreader.com/movies/briefs/5127_LADY_OF_BURLESQUE.html
lady_sings_the_blues,10821,1/1/2000,Dave Kehr,TRUE,,fresh,Chicago Reader,"Clearly, it's an affront to Holiday's art, but just as clearly, it's a good piece of low entertainment.",POSITIVE,http://onfilm.chicagoreader.com/movies/capsules/5129_LADY_SINGS_THE_BLUES.html
land_before_time,10857,1/1/2000,Roger Ebert,TRUE,4-Mar,fresh,Chicago Sun-Times,"I guess I sort of liked the film, although I wonder why it couldn't have spent more time on natural history and the sense of discovery, and less time on tragedy.",POSITIVE,http://www.rogerebert.com/reviews/the-land-before-time-1988
land_before_time,10858,1/1/2000,Hal Hinson,TRUE,,fresh,Washington Post,"There is nothing about either the story or its execution to place ""The Land Before Time"" alongside the classics, but then again, the age of animated masterpieces may be forever past.",POSITIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/landbeforetime.htm
land_before_time,10860,1/1/2000,Steve Rhodes,FALSE,4-Mar,fresh,Internet Reviews,"It is full of the delightful merriment of childhood, albeit dinosaur childhood not Homo sapiens. For a sweet and simple little picture the whole family can gather round the tube and watch with delight, this one delivers the goods.",POSITIVE,http://reviews.imdb.com/Reviews/49/4961
lassie_come_home,10870,1/1/2000,Steve Rhodes,FALSE,4-Mar,fresh,Internet Reviews,Still good family entertainment today.,POSITIVE,http://reviews.imdb.com/Reviews/64/6439
lassie_come_home,10872,1/1/2000,Dave Kehr,TRUE,,fresh,Chicago Reader,The classic 1943 canine weepie about a collie who crosses most of Britain to return to the little boy who loves her.,POSITIVE,http://onfilm.chicagoreader.com/movies/capsules/5169_LASSIE_COME_HOME.html
last_detail,10882,1/1/2000,Brian Webster,FALSE,81/100,fresh,Apollo Guide,,POSITIVE,
last_emperor,10893,1/1/2000,Roger Ebert,TRUE,4-Apr,fresh,Chicago Sun-Times,Everything involving the life of Pu Yi was a waste. Everything except one thing: the notion that a single human life could have infinite value.,POSITIVE,http://www.rogerebert.com/reviews/the-last-emperor-1987
last_emperor,10894,1/1/2000,Desson Thomson,TRUE,,fresh,Washington Post,A remarkable achievement.,POSITIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/thelastemperorpg13howe_a0b146.htm
last_emperor,10895,1/1/2000,Rita Kempley,TRUE,,rotten,Washington Post,"We need more than elegant parallels and lavish production values. We need tension, characterization, drama.",NEGATIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/thelastemperorpg13kempley_a0ca30.htm
last_emperor,10897,1/1/2000,E! Staff,FALSE,A,fresh,E! Online,The grand spectacle of life in the Forbidden City (where scenes were actually filmed) is the movie's unforgettable centerpiece.,POSITIVE,https://web.archive.org/web/20171214010101/http://www.eonline.com/news/82981/the-last-emperor-director-s-cut
last_emperor,10900,1/1/2000,MaryAnn Johanson,FALSE,10-Sep,fresh,Flick Filosopher,Bertolucci's gorgeous and seductive The Last Emperor imbues this powerless and constantly thwarted figure with a resolute if melancholy grace.,POSITIVE,http://www.flickfilosopher.com/oscars/bestpix/lastemperor.shtml
last_emperor,10901,1/1/2000,Brian Webster,FALSE,86/100,fresh,Apollo Guide,"While it is a long film with slower moments, the parallel personal and political stories are compelling enough to keep the viewer interested throughout.",POSITIVE,
last_emperor,10908,1/1/2000,Joe Baltake,FALSE,4-Apr,fresh,Sacramento Bee,One of those irresistible movie entertainments that works on so many different levels and offers so much for the senses to savor that it is likely to intimidate some people even more than it did 11 years ago.,POSITIVE,https://web.archive.org/web/20040105162215/http://www.movieclub.com/reviews/archives/99emperor/emperor.html
last_emperor,10909,1/1/2000,Jeffrey M. Anderson,FALSE,3.5/4,fresh,Combustible Celluloid,"The best I can say for it is that it is a smart epic, and I think it will age very well.",POSITIVE,http://www.combustiblecelluloid.com/lastemp.shtml
last_house_on_the_left,10924,1/1/2000,Christopher Null,FALSE,5-Jan,rotten,Filmcritic.com,"Awful, awful, bloody, and awful. Did I mention awful?",NEGATIVE,http://www.contactmusic.com/film/review/lasthouseontheleft
last_house_on_the_left,10925,1/1/2000,David Keyes,FALSE,4-Apr,fresh,Cinemaphile.org,A cinematic masterpiece; an astonishing achievement; a landmark of horror that reaches into our deepest fears.,POSITIVE,http://cinemaphile.org/reviews/1998/lasthouseontheleft.html
1011976-last_rites,10948,1/1/2000,Roger Ebert,TRUE,0/4,rotten,Chicago Sun-Times,This is it -- located at last and with only six weeks to spare -- the worst film of 1988.,NEGATIVE,http://www.rogerebert.com/reviews/last-rites-1988
last_wave,10997,1/1/2000,Carlo Cavagna,FALSE,B-,fresh,AboutFilm.com,"Similar to Weir's previous film, Picnic at Hanging Rock, but not as powerful",POSITIVE,http://www.aboutfilm.com/movies/l/lastwave.htm
late_show,11008,1/1/2000,Dave Kehr,TRUE,,fresh,Chicago Reader,"A small film of small but real virtues, easily overrated and eminently enjoyable.",POSITIVE,https://www.chicagoreader.com/chicago/the-late-show/Film?oid=1057275
1012007-laura,11014,1/1/2000,Tim Dirks,FALSE,,fresh,Filmsite,"Laura (1944) is one of the most stylish, elegant, moody, and witty classic film noirs ever made with an ensemble cast of characters. Producer/director Otto",POSITIVE,http://www.filmsite.org/laur.html
1012007-laura,11018,1/1/2000,Dennis Schwartz,FALSE,A,fresh,Dennis Schwartz Movie Reviews,"Laura"" is an elegant but campy B&W Who-Dun-What.",POSITIVE,http://www.sover.net/~ozus/laura.htm
lawrence_of_arabia,11029,1/1/2000,Stanley Kauffmann,TRUE,,fresh,The New Republic,Lawrence luxuriates in the tremendous.,POSITIVE,
lawrence_of_arabia,11030,1/1/2000,Gary Kamiya,TRUE,,fresh,Salon.com,"This is that rare film whose weaknesses are not only swallowed up by its vast, disturbing ambition, but somehow become part of its strengths.",POSITIVE,http://www.salon.com/1997/03/21/kamiya/
lawrence_of_arabia,11031,1/1/2000,Roger Ebert,TRUE,4-Apr,fresh,Chicago Sun-Times,"We remember the quiet, empty passages, the sun rising across the desert, the intricate lines traced by the wind in the sand.",POSITIVE,http://www.rogerebert.com/reviews/great-movie-lawrence-of-arabia-1962
lawrence_of_arabia,11032,1/1/2000,Desson Thomson,TRUE,,fresh,Washington Post,Lawrence is too emotionally overpowering for critical reservations.,POSITIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/lawrenceofarabiapghowe_a0b1de.htm
lawrence_of_arabia,11033,1/1/2000,Rita Kempley,TRUE,,fresh,Washington Post,"The only thing that really dates it is the awful makeup, orangey pancake for Lawrence, a gray-green nose for Quinn and cordovan shoe polish for Guinness.",POSITIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/lawrenceofarabiapgkempley_a09fa6.htm
lawrence_of_arabia,11036,1/1/2000,MaryAnn Johanson,FALSE,10-Sep,fresh,Flick Filosopher,This is a film for the ages.,POSITIVE,http://www.flickfilosopher.com/oscars/bestpix/lawrencearabia.shtml
lawrence_of_arabia,11038,1/1/2000,Urban Cinefile Critics,FALSE,,fresh,Urban Cinefile,"If one can continue to see a work such as this 35 years later and still remain entranced by its spectacle and its drama, then surely, that is a classic indeed.",POSITIVE,
lawrence_of_arabia,11042,1/1/2000,TV Guide Staff,FALSE,5-May,fresh,TV Guide,"At the center of Lean's superbly sun-drenched, 70mm canvas is Peter O'Toole's eccentric but magnificent portrayal of the erudite, Oxford-educated lieutenant.",POSITIVE,https://www.tvguide.com/movies/lawrence-of-arabia/review/2000277917/
lawrence_of_arabia,11043,1/1/2000,Tim Dirks,FALSE,,fresh,Filmsite,"Lawrence of Arabia (1962) is the filmic retelling of T. E. Lawrence's heroic, autobiographical account of his own Arabian adventure, published in ""The Seven Pillars",POSITIVE,http://www.filmsite.org/lawr.html
lawrence_of_arabia,11046,1/1/2000,John A. Nesbit,FALSE,A,fresh,Old School Reviews,One of those rare films that runs on all cylinders.,POSITIVE,https://web.archive.org/web/20080303034630/https://oldschoolreviews.com/rev_60/lawrence_arabia.htm
lawrence_of_arabia,11050,1/1/2000,Matt Easterbrook,FALSE,10-Oct,fresh,Matt's Movie Reviews,"There are great action scenes, and the photography by Lean regular Freddie Young is, I believe, is the best ever put on film.",POSITIVE,
lawrence_of_arabia,11053,1/1/2000,Chris Hicks,FALSE,,fresh,Deseret News (Salt Lake City),If ever there was a movie worthy of restoration and reissuing it is Lawrence of Arabia.,POSITIVE,http://www.deseretnews.com/article/700001008/Lawrence-of-Arabia.html
lawrence_of_arabia,11056,1/1/2000,Donna Bowman,FALSE,,fresh,Nashville Scene,"To see the 221 minutes of Lawrence of Arabia in a theater, in all its widescreen glory, is to fall in love.",POSITIVE,http://www.filmvault.com/filmvault/nash/l/lawrenceofarabia1.html
